,Albania,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,World (WBG members),South Africa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995Q1,NA,7878783,66817.36,177682.2,74092.84,90307.39,8073.238,NA,NA,NA,2670.593,331248.7,1836.162,271605.7,109388.4,NA,341101,NA,NA,4675.327,3871.288,NA,744227.2,66624.71,541568.5,NA,NA,NA,2157503,247164.1,2647.928,41515.76,517249.6,447152.7,NA,NA,52957.59,NA,8380914,33586.31,NA,NA,24649.48,100851.1,NA,27816.19,1936.411,33089.99,485817.7,3022.088,1243186,NA,NA,138489.6,NA,719703.1,NA,NA,4909.769,8014.064,3189.657,NA,188728.9,1688284,NA,NA,NA,NA,NA,NA,NA,154100.9,78989.39,22535.97,NA,26472.24,NA,46704.7,4547.667,NA,29721.19,229325.2,NA,NA,24170.34,3897.619,6232.155,NA,12395.97,7791.647,83604.28,48959.57,NA,100827.4,53835.48,NA,NA,2519742,10108047,61133.16
1995Q2,NA,7924380,64120.64,178510.8,75018.48,90766.67,9017.278,NA,NA,NA,2664.459,326400.6,1734.688,271721.1,109614.7,NA,350979.6,NA,NA,4649.849,3946.763,NA,750283.1,66356.67,555130.2,513310.5,NA,NA,2161379,248786.6,2621.593,42626.32,520641,448093.1,NA,NA,53525.83,NA,8429302,33518.56,NA,NA,24596.45,102723.6,NA,28180.43,1983.386,33795.85,486158.1,3055.568,1255124,NA,NA,141289.6,NA,697309.7,NA,NA,5035.827,8100.216,3185.739,NA,177339.4,1689943,NA,NA,NA,NA,NA,NA,NA,155309.2,79432.44,22913.06,NA,26495.33,58739.91,47243.11,4672.67,NA,29081.89,230650.3,NA,NA,24897.14,3989.322,6555.9,NA,12663.32,7831.948,84176.79,50141.59,NA,107459.2,55137.65,NA,NA,2527221,10159755,61308.88
1995Q3,NA,7985642,66207.96,182639.9,75421.26,91467.75,9067.164,NA,NA,NA,2718.879,320934.8,1823.865,272080.2,110276.1,NA,360485.3,NA,NA,4649.256,3935.47,NA,751595,66603.61,565850.7,523683,NA,NA,2188202,249893.1,2611.778,42442.04,521453.9,453088.2,NA,NA,53819.25,NA,8498742,33461.91,NA,NA,24587.24,103527.4,NA,28379.3,1968.325,34166.72,488320.5,2986.797,1269766,NA,NA,144222.6,NA,697721.6,NA,NA,5030.445,8184.124,3138.725,NA,181131.3,1707619,NA,NA,NA,NA,NA,NA,NA,156531.4,80639.37,22930.23,NA,26635.49,66212.49,47461.76,4592.261,NA,28746.7,230367,NA,NA,25884.39,3947.306,6219.432,NA,12334.18,7858.032,84395.1,49933.74,NA,110319.5,55827.35,NA,NA,2548768,10246519,61715.67
1995Q4,NA,8024017,66795.75,182607.8,76004.17,91731.53,9862.994,NA,NA,NA,2757.603,322853.8,1941.292,273178.3,110019.3,NA,368169.9,NA,NA,4669.423,3929.685,NA,751899.5,67039.46,576739.7,513381.6,NA,NA,2198821,251774.3,2639.862,42467.84,521248.5,454521,NA,NA,54242.92,NA,8531937,33905.75,NA,NA,24485.19,104961.8,NA,28822.04,1976.69,34390.93,492364.9,2999.822,1272852,NA,NA,146920.4,NA,705725.6,NA,NA,5152.468,8255.524,3152.808,NA,185277.2,1725672,NA,NA,NA,NA,NA,NA,NA,157646.7,81286.11,23170.65,NA,27061.46,67139.49,47790.05,4576.292,NA,27209.2,224545.7,NA,NA,26136.59,3953.159,6009.829,NA,12704.43,7882.323,85276.31,50791.44,NA,106913.2,55703.39,NA,NA,2566042,10295842,61923.26
1996Q1,NA,8073716,66281.66,185458,76036.69,91321.99,9989.366,NA,NA,NA,2763.509,323394,1829.84,273574.7,110483.1,28246.16,377140.9,NA,NA,4667.435,3984.501,37763.23,746593.3,67228.7,588895.1,520429,NA,NA,2229644,253212.6,2665.614,43220.91,524871.3,457564.4,NA,NA,54168.49,NA,8586846,34434.32,NA,NA,24696.45,106688.6,NA,30035.12,2055.345,34813.34,493391,2988.144,1283473,NA,NA,149723.8,NA,711032.1,NA,NA,5192.624,8355.129,3145.079,NA,189615.8,1750841,NA,NA,NA,NA,NA,NA,NA,157828.1,83495.54,23320.92,NA,27882.86,68012.28,48105.65,4644.962,NA,30503.57,224243,NA,NA,27025.74,3958.92,6433.197,NA,13040.14,7964.442,85891.99,50884.8,NA,108686.8,57180.57,NA,NA,2585273,10373595,63070.39
1996Q2,NA,8162409,67382.98,186638.1,76613.34,92013.81,9872.909,NA,NA,NA,2810.288,327512.1,1964.861,275522.3,110143.5,28526.17,384475.4,NA,NA,4667.999,3948.416,37991.68,757006.6,68951.34,602971.7,526488.4,NA,NA,2265070,254982.7,2711.286,43563.66,525883.4,458969.6,NA,NA,54125.55,NA,8676637,34675.3,NA,NA,24500.56,109925.4,150066.5,30468.44,2063.286,35471.52,494215.1,3062.194,1299693,NA,NA,152748.4,NA,719610.2,NA,NA,5159.505,7778.506,3145.608,NA,191626.8,1786958,NA,NA,NA,NA,NA,NA,NA,160099.3,83421.69,23605.7,NA,28179.98,69508.57,48761.74,4657.574,NA,30346.87,222707.8,NA,NA,26991.32,3911.41,6613.848,NA,13090.19,8022.27,85175.73,53464.46,NA,114516.3,58437.17,NA,NA,2628367,10496525,63821.83
1996Q3,NA,8216356,71732.02,188112,77092.42,92507.8,9398.492,NA,NA,NA,2841.738,338862,1955.599,277836.4,110062.5,28810.4,394684.1,NA,NA,4745.066,3950.62,38208.91,759630.4,69074.32,615986.2,524604.3,NA,NA,2299298,257048.1,2796.217,43793.39,527913.8,463203.3,NA,NA,54546.36,NA,8725890,35142.39,NA,NA,24452.77,112082.2,148287.6,30165.96,2027.108,35950.28,495192.2,3104.812,1301261,NA,NA,155435.1,NA,741316.9,NA,NA,5341.659,8382.39,3245.99,NA,194447.6,1827186,NA,NA,NA,NA,NA,NA,NA,162427.5,85214.31,23946.3,NA,28125.05,70134.13,49428.26,4680.572,NA,29412.95,217840.7,153588.4,NA,26984.17,4012.525,6654.595,NA,13512.29,8126.61,85694.77,53587.08,NA,118462.5,59107.5,NA,NA,2651962,10582799,64582.26
1996Q4,NA,8287080,72982.2,189899.5,77089.92,93243.59,9195.795,NA,NA,NA,2863.935,336349.5,1761.012,280037.7,110527.1,29224.09,405584.3,NA,NA,4814.521,3995.244,38211.4,766494.5,69090.8,631475.5,518637.7,NA,NA,2325050,258338.8,2854.717,44660.71,529944.2,469667.2,NA,NA,54878.43,NA,8795851,35946.97,NA,NA,24759.77,115729.9,154680.7,30646.37,2078.275,36525.61,493487.8,3127.38,1315786,NA,NA,158064.5,NA,747521.2,NA,NA,5377.366,8504.064,3402.386,NA,200610.3,1854769,NA,NA,NA,NA,NA,NA,NA,163406.7,84322.58,24013.56,NA,28706.03,68450.91,49534.21,4691.092,NA,28980.04,217644.4,160210,NA,27711.04,4037.644,6797.318,NA,13495.65,8245.027,86501.12,53255.82,NA,115110,59398.27,NA,NA,2679563,10679124,65188.14
1997Q1,NA,8339255,71837.49,191229,78071.86,94135.56,8278.771,NA,NA,NA,2893.382,339746.9,1944.754,283790,111783.9,29886.84,414184.4,NA,NA,4816.029,4010.67,37990.19,762863.3,70033.55,637558,528405,NA,NA,2348480,260920.2,2957.722,45179.13,532207.2,477173.7,NA,NA,55256.3,NA,8858435,36487.51,NA,NA,24978.48,114462.8,155431.2,32218.47,2161.702,36961.27,494911.8,3158.373,1318989,NA,NA,158804.3,NA,751796.2,NA,NA,5485.726,8535.81,3378.032,NA,201320.5,1866802,NA,NA,NA,NA,NA,NA,NA,164755.7,87370.5,23913.39,NA,29362.08,72078.81,50354.91,4733.165,NA,29413.06,223089.7,160987.4,NA,28557.32,4088.073,6832.843,NA,13827.58,8321.349,87040.94,51077.66,NA,115135.6,60529.38,NA,7731.154,2696837,10754075,65490.74
1997Q2,NA,8433606,72702.57,196957.7,77867.96,95560.86,8190.536,NA,NA,NA,2961.744,341629,1968.876,286983.6,112014.8,30508.78,423259,NA,NA,4955.269,4020.999,37922.36,771449.3,71139.34,650711.2,534141.3,NA,NA,2380351,263279.5,3080.746,45900.26,537792.3,482562.7,NA,NA,56087.9,NA,8952923,37166.05,NA,NA,25237.55,116045.2,154902.1,33390.73,2175.661,36993.05,502744.7,3170.735,1309387,NA,NA,164442.7,NA,762169.6,NA,NA,5616.132,8649.813,3564.818,NA,206053.9,1899834,NA,NA,NA,NA,NA,NA,NA,166828,88725.31,24456.48,NA,29797.27,73087.93,50813.56,4880.154,NA,28117.25,220683.8,160439.4,NA,29498.74,4110.111,6987.029,NA,14045.39,8483.103,88245.78,52551.3,NA,122711.8,61697.81,NA,8456.064,2741711,10880413,65901.62
1997Q3,NA,8504424,77789.52,197232.2,78492.15,96429.69,8369.547,NA,NA,NA,2971.171,345310.3,2026.563,290385.8,113251.1,31198.26,429670.7,NA,NA,5007.865,4107.355,37722.53,774178.6,70828.11,658092.2,548346.7,NA,NA,2420905,266194,3164.706,46986.25,543139.9,486697.9,NA,NA,56913.77,NA,9029004,37359.07,NA,NA,25456.93,117756.9,155184.6,33901.51,2149.797,37042.42,505096.9,3189.97,1311853,NA,NA,165744.7,NA,777778.5,NA,NA,5808.532,8752.604,3601.349,NA,210367.3,1935163,NA,NA,NA,NA,NA,NA,NA,169316.7,88663.4,24961.65,NA,29339.11,72941.75,51488.49,5079.595,NA,28291.51,223932.1,160731.9,NA,29964.68,4091.995,7493.283,NA,14499.88,8551.559,88872.37,51937.49,NA,131429.7,62626.71,NA,8291.013,2775990,10989882,65967.15
1997Q4,NA,8571885,78619.65,200041.3,79257.68,96963.02,8085.574,NA,NA,NA,3008.245,348851.5,2108.73,293192.1,114026,31862.41,440169.7,NA,NA,5160.81,4159.142,37598.43,779929.9,71036.64,667554.3,540871.8,NA,NA,2442686,269918.4,3266.448,48383.05,548507.2,494047,NA,NA,57380.39,NA,9101479,36336.19,NA,NA,25666.52,117448.3,160233.4,34566.14,2211.519,37701.57,512575.9,3225.136,1312340,NA,NA,164988.9,NA,790125.2,NA,NA,5920.204,8859.762,3596.266,NA,216300.9,1952086,NA,NA,NA,NA,NA,NA,NA,171248.3,89475.18,24546.64,NA,30241.19,75129.99,51791.06,4774.987,NA,27639.37,225739.4,165961.2,NA,29719.69,4124.746,7520.359,NA,13641.39,8596.276,90399.83,49884.56,NA,121346.2,63437.42,NA,8358.778,2799674,11079329,65976.24
1998Q1,NA,8604361,76232.46,201296.5,80288.4,97200.18,8995.387,NA,NA,NA,3085.849,341955.3,1922.653,297331.9,115204.4,32118.5,443278.2,NA,NA,5286.165,4230.623,37562.26,787613.9,72121.99,659625.7,539944.3,NA,NA,2429928,272204.5,3290.256,47994.84,553765.7,497680.1,NA,NA,58116.09,NA,9130209,35468.1,NA,NA,25872,108832.8,163026.1,35428.59,2158.077,38406.7,509986.2,3271.38,1296209,NA,NA,153739.9,NA,784291.1,NA,NA,6018.837,8936.118,3766.746,15667.96,219610.5,1944287,NA,NA,NA,NA,NA,NA,NA,173645.1,90880.84,24546.64,NA,29959.32,76256.94,52576.33,4986.485,NA,26555.07,220090.3,168853.7,NA,28954.07,4155.618,7621.397,NA,14425.62,8649.135,90843.81,48098.94,NA,124894.2,63498.51,NA,8454.703,2827721,11101925,66149.57
1998Q2,NA,8643475,77508.4,203359.1,81057.69,97513.7,8408.701,NA,NA,NA,3104.102,347527.9,2016.136,297489.3,116452.7,32663.05,452722.1,NA,NA,5287.958,4292.326,37676.25,783971,71547,658328.2,536532.9,NA,NA,2437580,275192.2,3272.376,48948.15,557731.2,500721.1,NA,NA,58270.67,NA,9168277,34877.67,NA,NA,26274.95,100607.5,164618.7,36306.74,2370.941,38187.31,513049.8,3254.432,1290754,NA,NA,152497.9,NA,794461.6,NA,NA,6149.76,9258.772,3800.418,15725.3,221203.3,1953705,NA,NA,NA,NA,NA,NA,NA,174895.2,91547.7,24449.33,NA,29461.3,76104.42,53329,4900.065,NA,27018.96,217816,170503.3,NA,28738.55,4231.12,7664.236,NA,14479.13,8695.094,91851.83,46138.69,NA,123900.3,64186.23,NA,8483.754,2853898,11149386,66243.17
1998Q3,NA,8709143,80366.83,207138.6,81209.04,97836.47,8467.326,NA,NA,NA,3128.781,347220.1,1944.354,300200.1,116442.6,32443.54,463857.1,NA,NA,5327.421,4378.544,37706.52,787613.9,72737.52,668542.7,521917.5,NA,NA,2439658,277810.1,3271.501,49612.77,560615.3,502384.5,NA,NA,58363.71,NA,9223293,34320.92,NA,NA,26517.56,98734.77,166492.9,37591,2364.323,38610.2,513442.8,3227.201,1292986,NA,NA,155162.2,NA,798577.1,NA,NA,6208.339,9430.13,3918.695,15723.62,222290.3,1969053,NA,NA,NA,NA,NA,NA,NA,176423.3,90480.15,24578.84,NA,29336.66,76789.38,53958.55,4856.067,NA,28506.66,203935.8,172444.5,NA,28501.6,4218.882,7542.865,NA,14307.02,8766.034,92723.46,46759.56,NA,122156.8,65426.46,NA,8709.29,2889868,11219529,66098.02
1998Q4,NA,8791642,78321.37,210357.6,81939.55,98053.97,8343.152,NA,NA,NA,3109.634,343734.2,2037.181,304267.7,116222.1,31393.84,480722.1,NA,NA,5458.34,4392.592,37703.73,787403.1,73215.74,686371.7,524943.7,NA,NA,2459804,280723.3,3209.017,50062.4,564458.3,505723.4,NA,NA,58607.03,NA,9308884,34014.12,NA,NA,26522.46,96847.69,169295.9,36806,2445.801,38776.61,511835.1,3400.623,1303383,NA,NA,159035.1,NA,791630.4,NA,NA,6205.337,9489.374,3603.361,16105.77,222700.9,1986809,NA,NA,NA,NA,NA,NA,NA,177824.7,90779.14,25201.36,NA,29474.95,77403.69,54413.88,4763.872,NA,29077.48,205851,175347.7,NA,29010,4238.354,7625.204,NA,14940.46,8845.807,93853.64,48676.07,NA,121841.2,65620.28,NA,8677.06,2936346,11323183,66161.65
1999Q1,NA,8850174,74556.29,211937.3,82656.3,99058.16,8143.767,NA,NA,NA,3112.541,344296.4,2210.15,309761.3,116351.9,31399.47,481140.2,4452.353,NA,5439.484,4446.169,37712.63,796750.4,73819.4,692356.2,533172,NA,NA,2477350,283490.2,3185.793,50876.89,568342.2,509087.5,NA,NA,59076.51,NA,9377928,34370.91,NA,NA,26529.5,101638.1,172715.6,38972.6,2438.707,38809.61,514302.4,3266.008,1285304,13603.43,NA,163861.2,NA,789866.5,NA,NA,6108.775,9759.511,3812.383,15308.96,224627.7,1993084,NA,NA,NA,NA,NA,NA,NA,181193.7,91916.62,25444.64,NA,30105.22,77481.1,55094.38,4658.69,NA,28286.46,216523,178889.6,NA,29523.48,4298.867,7386.332,NA,14732.34,8955.667,94656.06,48554.6,NA,119785.6,67457.7,NA,8442.945,2963947,11399605,66797.51
1999Q2,NA,8912760,73401.72,212812.8,83484.37,100396.7,7929.908,NA,NA,NA,3072.275,345714,2070.521,312316.1,117117,31485.3,488405.8,4501.769,NA,5546.91,4473.439,37886.85,795743.1,74148.43,700674.7,540137.3,NA,NA,2503179,286735.2,3214.362,51139.79,572028.1,511543.6,NA,NA,59493.02,NA,9450579,35128.69,NA,NA,26817.52,101886.7,177193.5,39338.93,2374.233,40073.94,516303.2,3398.97,1290386,13234.5,NA,171043.5,NA,792291.1,NA,NA,6142.515,9958.602,3759.439,15808.42,226304.3,2008205,NA,NA,NA,NA,NA,NA,NA,183033.4,91943.62,25632.83,NA,30346.51,79263.16,55383.91,4693.378,NA,27885.55,223987.7,183527.6,NA,30269.65,4286.148,6012.439,NA,14618.39,9350.805,95100.05,48746.04,NA,119110.9,68634.4,NA,8479.654,2988699,11487631,67329.17
1999Q3,NA,9022450,76371.49,215092.8,84735.25,101892.6,7856.416,NA,NA,NA,3122.288,346068,2132.302,317211.5,117797.3,32149.46,499582.9,4394.58,NA,5599.259,4577.425,38231.03,806449.2,74462.63,714168.2,543721.7,NA,NA,2532272,290643.9,3245.555,51403.92,580454,519878.8,NA,NA,59888.07,NA,9566733,35830.97,NA,NA,27327.66,101745.1,178517.9,40818.92,2396.766,40220.85,521673.7,3453.013,1297208,13462.71,NA,175800.6,NA,799389,NA,NA,6033.947,10232.4,3897.729,16157.71,228423,2031401,NA,NA,NA,NA,NA,NA,NA,185516.3,93161.43,26013.5,NA,30521.23,81006.95,55919.23,4898.04,NA,27467.14,226522.4,184899.4,NA,30848.33,4289.376,6842.169,NA,14483.26,9148.198,96376.11,50426.86,NA,117102.3,69373.45,NA,8360.753,3028321,11627482,68064.32
1999Q4,NA,9133899,77656.89,218784.5,85484.52,103094.6,7428.053,NA,NA,NA,3170.387,350820.3,2156.032,321655.5,120617.9,32996.53,514402.6,4637.119,NA,5686.682,4661.715,38692.94,810291.2,75785.68,731475.2,554795.5,NA,NA,2578848,293852.3,3330.972,51828.97,588674.5,527364.8,NA,NA,60868.53,NA,9686450,36826.54,NA,NA,27635.12,102766.9,180987.3,41756.73,2506.259,41013.41,529397.6,3449.659,1297676,14366.84,NA,180874.6,NA,810061.8,NA,NA,6029.807,10197.94,4004.57,16282.33,230743.7,2069872,NA,NA,NA,NA,NA,NA,NA,187743.3,94201.89,26271.81,NA,30903.08,82708.09,56251.19,4959.444,NA,27100.32,231030.3,187457,NA,31106.1,4330.846,7057.148,NA,14040.94,9277.519,97672.25,50737.53,NA,120599.8,70683.69,NA,8386.592,3078003,11784752,68813.06
2000Q1,NA,9228819,74618.16,219621.4,85492.02,103802.6,8063.072,NA,3117.639,NA,3195.381,354641.7,2119.837,326691.7,121402.4,33307.5,520741.9,4561.904,46525.47,5739.267,4714.052,39212.04,823094,76308.74,742369,570489.6,10717.67,NA,2621364,298499,3458.272,53381.79,594462.6,533906.8,NA,NA,61017.38,NA,9795704,37916.79,2554.661,11740.56,27874,105544.1,186232.7,42240.29,2501.186,41517.7,535899.5,3450.144,1320027,14481.75,NA,184302.3,NA,816561,NA,NA,6155.555,10736.32,4052.431,15983.18,235544.5,2097172,1837.74,1773.8,NA,NA,NA,NA,NA,189551.6,96257.82,26928.68,NA,31156.67,82294.56,57535.28,4650.238,1833.741,27900.6,242137.5,192889.9,NA,32127.91,4317.06,7324.951,NA,14375.4,9408.081,97996.89,51774.76,7731.972,122500.3,71576.37,NA,8504.21,3089133,11921238,69617.35
2000Q2,NA,9338000,72770.36,221773.9,86541.5,104532.6,8136.394,NA,3137.347,NA,3209.456,359375.6,2219.549,330536.7,121938.7,33382.08,532466.6,4662.19,46539.72,5749.343,4823.684,39579.72,829454.4,77164.12,754901.6,583818.9,10993.4,NA,2656972,302261.4,3543.689,53793.34,600804.9,537852.2,NA,NA,61874.75,NA,9913438,37971.99,2552.678,11705.42,28140.64,105864.7,186384.4,43468.03,2520.472,43037.79,539430.8,3513.284,1325964,14964.31,NA,187141.9,NA,822838.4,NA,NA,6240.629,10598.25,4039.089,15768.6,238493.2,2124477,1829.427,1856.472,NA,NA,NA,NA,NA,191517,95355.69,26689.68,NA,31180.46,83282.1,57153.79,4774.899,1899.309,29459.33,246359,193047,NA,32747.67,4273.42,7514.005,NA,14695.14,9505.934,100726.9,51678.61,7813.42,127268.8,73753.28,NA,8231.217,3145404,12066474,70257.8
2000Q3,NA,9381467,76016.51,222335,87580.98,105056.7,8203.301,NA,3161.105,NA,3167.248,364312.2,2316.651,333924.9,123176.2,33901.3,543763.1,4655.105,46801.01,5800.056,4840.625,40059.3,829958.1,77294.51,768506.7,588202.4,11410.8,NA,2694341,305358.8,3587.515,54627.49,605502.9,541290.8,NA,NA,62879.54,NA,9960198,38441.88,2599.247,11808.61,28392.82,107075.6,188810.8,44268.73,2600.293,44402.55,544309.1,3569.963,1326289,15160.81,NA,192280.6,NA,835240.4,NA,NA,6310.386,10771.49,4155.883,16478.56,241079,2158242,1879.303,1803.718,NA,NA,NA,NA,NA,193121.8,95953.2,26804.17,NA,31641.8,83615.22,58064.09,4557.589,1813.359,27829.05,249472.8,195560.2,NA,33830.49,4396.743,7343.234,NA,14610.92,9607.375,101768.2,51707.4,7990.422,129164.1,74182.28,NA,8215.818,3148610,12145503,70953.69
2000Q4,NA,9434158,76273.29,221503.8,88242.69,106082.8,8277.276,NA,3184.906,NA,3216.677,368448.9,2255.713,334585.3,124773.4,34299.51,555554.1,4746.125,46741.41,5846.556,4863.626,40208.01,826420.6,78554.1,784059,594527,11524.92,NA,2720377,308605.1,3667.004,55254.02,608906.7,544604.4,NA,NA,63701.12,NA,10018532,38720.5,2606.325,11957.1,28932.46,109648.9,188205.7,44511.56,2578.367,44499.85,549582.9,3612.136,1339204,15401.31,NA,191641.8,NA,837717.7,NA,NA,6425.785,10821.65,4134.706,16339.43,238403.9,2178455,1651.871,1885.118,NA,NA,NA,NA,NA,195145.3,95977.62,26995.94,NA,31699.52,86207.28,58392.37,4798.289,1586.968,28276.04,250398.6,194933.5,NA,34041.06,4409.195,6830.246,NA,14618.21,9669.62,101822.3,52143.25,8157.511,131020.9,74074.11,NA,8068.078,3167485,12223687,71557.48
2001Q1,NA,9475199,73240.85,223576.7,88042.55,106124.5,8343.077,NA,3192.815,NA,3216.021,369274.7,2287.691,336468.7,124516,34537.31,567093.6,4862.943,47080.44,5931.433,4884.01,40731.29,844225.1,77329.13,797205.5,593948.1,11466.27,NA,2736630,311739,3717.244,55520.6,612420.6,549688.4,NA,NA,64727.38,7249.084,10064965,38592.14,2625.141,11981.19,29127.91,109736.3,189334.6,45245.27,2579.195,44073.34,553907.7,3652.805,1349029,16155.48,NA,193569.6,NA,837697.1,NA,NA,6595.105,11007.88,4229.369,16955.83,239881.2,2189155,1940.612,1815.446,NA,NA,NA,NA,NA,196096.6,97427.36,26761.24,NA,31889.44,84914.17,58183.08,4720.222,1563.284,29474.73,254603.3,196102.6,NA,33797.3,4441.342,7578.592,NA,14649.05,9728.552,101946.8,52885.91,8212.555,124304.8,73204.55,22040.87,8202.328,3157068,12280903,71997.13
2001Q2,NA,9494271,72262.11,225582.3,87842.41,106131.4,8424.154,NA,3213.515,NA,3223.754,367941.9,2343.209,337526.8,125031.4,34872.2,577657.2,4873.298,47197.48,5943.868,4931.664,40775.09,841800.4,77832.08,810789.6,592501.4,11636.29,NA,2750964,314172.8,3721.325,55566.06,612732.4,552018.4,NA,NA,64565.64,7236.605,10087833,38536.36,2643.92,12141.55,29362.27,111216.8,193426.9,46177.85,2660.653,43702.47,553536.6,3706.202,1338988,16983.06,NA,196488.5,NA,833766.9,NA,NA,6587.446,10877.94,4411.496,17341.94,238115.7,2199395,1758.685,1799.962,NA,NA,NA,NA,NA,196773.4,97315.64,27629.19,NA,32179.49,84574.51,58797.09,4642.997,1696.826,29175.31,258334.2,200341.3,NA,32928.63,4403.848,7625.156,NA,14960.07,9808.463,101445,53529.18,8223.756,118284.4,71728.72,22524.21,7936.647,3176745,12313770,72356.97
2001Q3,NA,9481717,72404.71,228200.9,88043.8,105969.5,8535.075,NA,3238.239,NA,3255.317,366351.1,2327.349,337289.6,125103.2,34790.59,587475.5,4880.929,47584.45,6018.703,5091.292,40942.64,841706.7,78351.18,821416.1,603278,11677.79,41196.41,2774879,317197,3797.705,55939.52,615909.7,554896.1,NA,NA,65725.01,7244.652,10082499,38506.64,2632.249,12224.08,29622.37,110881.3,195661.8,45972.7,2602.543,43224.43,551404.9,3724.867,1324449,17406.08,NA,198991,NA,832073.2,NA,NA,6734.515,11041.75,4312.809,17356.82,237608.2,2214847,1638.229,1824.574,NA,NA,NA,NA,NA,197150.2,98088.59,27581.25,NA,32694.8,85251.12,58915.13,4645.68,1653.866,29993.47,263925.2,202656.1,NA,32206.78,4346.516,7719.782,NA,14861.06,9861.737,102299.8,53683.08,8195.636,119764.7,71286.12,23719.14,7855.959,3164013,12322925,72549.17
2001Q4,NA,9498659,68507.54,230895.9,88399.05,105861.9,8648.292,NA,3261.409,NA,3313.834,364577.7,2170.547,339312.5,124564.2,35007.28,600417.6,4821.339,47876.4,6047.161,5095.424,41231.55,839176.6,78747.79,836580.3,600015.3,11744.41,41562.61,2786091,319225.8,3854.552,55763.84,613248.3,556563.1,NA,NA,66181.6,7383.227,10098560,38274.44,2692.489,12318.51,29843.06,111738.7,200371.1,46800.61,2767.31,43060.67,550607.7,3775.148,1319883,17542.56,NA,202015.6,NA,824918.6,NA,NA,6882.721,11315.07,4457.769,17791.38,235589.4,2226969,1630.369,1823.924,NA,NA,NA,NA,NA,197304.9,98640.97,27954.05,NA,32734.54,85506.86,59742.71,4632.583,1545.373,30742.34,261364.9,207533.7,NA,32414.53,4354.699,7968.552,NA,15542.16,9915.425,102825.1,54330.8,8264.538,117749.2,73250.99,23360.66,7755.116,3172739,12350792,73107.41
2002Q1,NA,9550207,61268.38,232719.3,89374.73,106749.2,8784.423,NA,3320.163,NA,3275.669,373883.2,2352.198,344273.8,124675.6,35301.36,613947.1,4953.418,47453.15,6078.724,5092.531,41197.35,835615.7,78192.1,854082.6,610545.5,11995.87,42137.32,2819530,320737.3,3884.871,56147.13,616794.4,558117.2,NA,NA,66781.33,7398.173,10156334,38301.75,2668.354,12557.13,30530.39,113717.6,201649.5,47495.6,2583.994,43431.3,551295.9,3848.133,1322057,17917.16,NA,207642.9,NA,825592.9,NA,NA,6920.084,11360.39,4474.394,17634.37,234113.7,2253791,1744.816,1862.264,NA,NA,NA,NA,NA,196953.7,98528.3,28272.46,NA,33017.21,85592.39,59879.71,4785.173,1464.982,31152.74,265406.6,208857.8,NA,33382.27,4394.051,7982.093,NA,15269.97,10035.64,103692.5,55260.44,8262.989,122196.9,74585.37,23303.19,7519.513,3199271,12434950,73901.3
2002Q2,NA,9615268,62087.87,236719.5,89471.04,107647,8920.818,NA,3375.809,NA,3334.651,375177.3,2420.844,346308,124991.5,35588.41,627790.7,5004.287,49087.4,6187.27,5191.008,41404.42,838544.1,78328.43,872403.5,622488.7,12219.99,42442.48,2863127,323429.7,4021.985,56659.42,619924.7,560803.9,NA,NA,68377.26,7514.072,10228368,38887.94,2751.425,12738.72,30690.35,115518.2,203530.6,48081.73,2683.473,43441.41,552820.3,3925.628,1332752,18195.08,NA,211595.5,NA,832982.3,NA,NA,7100.375,11566.21,4661.391,17818.01,236586.3,2289938,1782.394,1870.408,NA,NA,NA,NA,NA,197282.8,99846.19,28512.17,NA,33275.52,86362.7,59546.81,4693.412,1296.927,31826.72,269270,210806.1,NA,34351.11,4473.418,8161.916,NA,15419.02,10067.24,104730.4,56860.69,8308.115,127471.1,76631.37,23570.37,7595.359,3218860,12542473,74839.05
